model,pair,content,scenario_idx,names_key,relief_name,sampled,seed,first_answer_equal,first_choice_equal,first_probs_equal,pre_relief_answer_equal,pre_relief_choice_equal,pre_relief_probs_equal,pre_relief_choice_mismatch_turns,pre_relief_answer_mismatch_turns,pre_relief_max_prob_delta,first_relief_turn
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,40,guitar_piano,guitar,True,2040,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,40,guitar_piano,piano,True,1040,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,4,guitar_piano,piano,True,2004,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,4,guitar_piano,guitar,True,1004,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,4,guitar_piano,piano,True,1004,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,36,violet_yellow,yellow,True,2036,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,11,lever64_lever95,lever64,True,1011,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,11,lever64_lever95,lever64,True,2011,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,11,lever64_lever95,lever95,True,1011,True,True,True,True,True,True,,,0.0,3
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,36,violet_yellow,violet,True,1036,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,36,violet_yellow,violet,True,2036,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,36,violet_yellow,yellow,True,1036,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,11,lever64_lever95,lever95,True,2011,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,neutral_prompts,5,lever64_lever95,lever64,True,2005,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,neutral_prompts,5,lever64_lever95,lever95,True,2005,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,3,violet_yellow,violet,True,2003,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,3,violet_yellow,yellow,True,1003,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,3,violet_yellow,yellow,True,2003,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,neutral_prompts,5,lever64_lever95,lever64,True,1005,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,neutral_prompts,5,lever64_lever95,lever95,True,1005,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,0,violet_yellow,violet,True,2000,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,3,violet_yellow,violet,True,1003,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,0,violet_yellow,violet,False,0,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,0,violet_yellow,violet,True,1000,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,0,violet_yellow,yellow,False,0,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,0,violet_yellow,yellow,True,1000,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,0,violet_yellow,yellow,True,2000,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,5,lever64_lever95,lever64,True,2005,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,5,lever64_lever95,lever95,True,2005,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,38,lever64_lever95,lever64,True,1038,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,38,lever64_lever95,lever64,True,2038,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,38,lever64_lever95,lever95,True,1038,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,38,lever64_lever95,lever95,True,2038,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,5,lever64_lever95,lever64,True,1005,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,2,lever64_lever95,lever64,True,1002,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,2,lever64_lever95,lever64,True,2002,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,2,lever64_lever95,lever95,True,2002,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,2,lever64_lever95,lever95,True,1002,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,39,violet_yellow,yellow,True,1039,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,39,violet_yellow,violet,True,2039,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,relief_vs_helpful,harmful_prompts,39,violet_yellow,yellow,True,2039,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,37,guitar_piano,guitar,True,1037,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,37,guitar_piano,piano,True,2037,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,37,guitar_piano,piano,True,1037,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,37,guitar_piano,guitar,True,2037,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,positive_prompts,5,lever64_lever95,lever95,True,1005,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,neutral_prompts,3,violet_yellow,violet,True,1003,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,38,lever64_lever95,lever64,True,1038,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,38,lever64_lever95,lever64,True,2038,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,38,lever64_lever95,lever95,True,1038,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,38,lever64_lever95,lever95,True,2038,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,39,violet_yellow,yellow,True,1039,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,39,violet_yellow,violet,True,1039,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,39,violet_yellow,violet,True,2039,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,costly_relief_vs_inert,harmful_prompts,39,violet_yellow,yellow,True,2039,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,28,guitar_piano,piano,True,1028,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,28,guitar_piano,guitar,True,1028,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,28,guitar_piano,piano,True,2028,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,25,guitar_piano,piano,True,2025,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,25,guitar_piano,guitar,True,2025,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,27,violet_yellow,violet,True,2027,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,25,guitar_piano,guitar,True,1025,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,25,guitar_piano,piano,True,1025,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,27,violet_yellow,violet,True,1027,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,27,violet_yellow,yellow,True,1027,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,27,violet_yellow,yellow,True,2027,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,24,violet_yellow,violet,True,1024,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,24,violet_yellow,violet,True,2024,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,24,violet_yellow,yellow,True,1024,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,24,violet_yellow,yellow,True,2024,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,26,lever64_lever95,lever64,True,1026,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,26,lever64_lever95,lever64,True,2026,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,26,lever64_lever95,lever95,True,1026,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,26,lever64_lever95,lever95,True,2026,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,28,guitar_piano,guitar,True,2028,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,22,guitar_piano,piano,True,2022,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,22,guitar_piano,piano,True,1022,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,22,guitar_piano,guitar,True,1022,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,22,guitar_piano,guitar,True,2022,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,23,lever64_lever95,lever64,True,1023,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,23,lever64_lever95,lever64,True,2023,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,23,lever64_lever95,lever95,True,1023,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,23,lever64_lever95,lever95,True,2023,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,29,lever64_lever95,lever64,True,1029,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,29,lever64_lever95,lever64,True,2029,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,29,lever64_lever95,lever95,True,1029,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,29,lever64_lever95,lever95,True,2029,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,7,guitar_piano,guitar,True,1007,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,7,guitar_piano,piano,True,1007,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,7,guitar_piano,piano,True,2007,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,7,guitar_piano,guitar,True,2007,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,21,violet_yellow,yellow,True,1021,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,21,violet_yellow,violet,True,1021,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,21,violet_yellow,violet,True,2021,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,21,violet_yellow,yellow,True,2021,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,30,violet_yellow,violet,True,2030,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,30,violet_yellow,yellow,True,1030,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,30,violet_yellow,yellow,True,2030,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,30,violet_yellow,violet,True,1030,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,15,violet_yellow,yellow,True,2015,True,True,True,True,True,False,,,0.04347461462020874,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,15,violet_yellow,violet,True,1015,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,15,violet_yellow,violet,True,2015,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,15,violet_yellow,yellow,True,1015,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,6,violet_yellow,violet,True,1006,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,6,violet_yellow,violet,True,2006,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,6,violet_yellow,yellow,True,1006,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,6,violet_yellow,yellow,True,2006,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,9,violet_yellow,yellow,True,1009,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,9,violet_yellow,yellow,True,2009,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,9,violet_yellow,violet,True,1009,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,9,violet_yellow,violet,True,2009,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,8,lever64_lever95,lever64,True,1008,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,8,lever64_lever95,lever64,True,2008,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,8,lever64_lever95,lever95,True,2008,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,0,violet_yellow,violet,True,1000,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,0,violet_yellow,yellow,True,1000,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,0,violet_yellow,yellow,True,2000,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,16,guitar_piano,guitar,True,1016,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,16,guitar_piano,guitar,True,2016,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,8,lever64_lever95,lever95,True,1008,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,0,violet_yellow,violet,False,0,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,0,violet_yellow,violet,True,2000,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,0,violet_yellow,yellow,False,0,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,16,guitar_piano,piano,True,1016,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,16,guitar_piano,piano,True,2016,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,10,guitar_piano,guitar,True,1010,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,10,guitar_piano,piano,True,2010,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,10,guitar_piano,guitar,True,2010,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,1,guitar_piano,guitar,True,2001,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,1,guitar_piano,piano,True,2001,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,1,guitar_piano,piano,True,1001,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,13,guitar_piano,piano,True,1013,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,13,guitar_piano,guitar,True,1013,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,13,guitar_piano,guitar,True,2013,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,13,guitar_piano,piano,True,2013,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,31,guitar_piano,piano,True,2031,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,31,guitar_piano,piano,True,1031,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,14,lever64_lever95,lever64,True,1014,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,14,lever64_lever95,lever64,True,2014,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,14,lever64_lever95,lever95,True,1014,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,14,lever64_lever95,lever95,True,2014,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,31,guitar_piano,guitar,True,2031,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,11,lever64_lever95,lever64,True,2011,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,11,lever64_lever95,lever95,True,1011,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,11,lever64_lever95,lever95,True,2011,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,31,guitar_piano,guitar,True,1031,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,11,lever64_lever95,lever64,True,1011,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,17,lever64_lever95,lever64,True,1017,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,17,lever64_lever95,lever64,True,2017,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,17,lever64_lever95,lever95,True,2017,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,17,lever64_lever95,lever95,True,1017,True,True,True,True,True,True,,,0.0,
Qwen_2.5_72B_instruct,label_free,harmful_prompts,20,lever64_lever95,lever64,True,1020,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,20,lever64_lever95,lever64,True,2020,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,20,lever64_lever95,lever95,True,2020,True,True,True,True,True,True,,,0.0,1
Qwen_2.5_72B_instruct,label_free,harmful_prompts,12,violet_yellow,yellow,True,1012,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,12,violet_yellow,yellow,True,2012,True,True,True,True,True,True,,,0.0,2
Qwen_2.5_72B_instruct,label_free,harmful_prompts,20,lever64_lever95,lever95,True,1020,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,12,violet_yellow,violet,True,1012,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,12,violet_yellow,violet,True,2012,True,True,True,True,True,True,,,0.0,0
Qwen_2.5_72B_instruct,label_free,harmful_prompts,18,violet_yellow,violet,True,1018,True,True,True,True,True,True,,,0.0,0
